associated_gene	Sample	cyclo_count	noncyclo_count	Cyclo_TPM	Noncyclo_TPM	total_cyclo	total_noncyclo	H0_cyclo_count	H1_cyclo_count	H2_cyclo_count	H0_noncyclo_count	H1_noncyclo_count	H2_noncyclo_count	Cyclo_TPM_Rank	Noncyclo_TPM_Rank	Cyclo_TPM_Median	Noncyclo_TPM_Median	Cyclo_TPM_Mean	Noncyclo_TPM_Mean	Total_bin_cyclo_count_Bin1_le	Total_bin_cyclo_count_Bin2_g	Total_bin_noncyclo_count_Bin1_le	Total_bin_noncyclo_count_Bin2_g	proportion_in_Bin1_cyclo	proportion_in_Bin1_noncyclo	bin_proportion_difference	test_statistic	z_score_of_test_stat	rank_top_99_9_percentile	rank_top_99_5_percentile	rank_top_99_percentile	rank_top_98_percentile	rank_top_95_percentile	Phenotypes	Source_File	CycloHaplotypeDifference	Avg_Cyclo_TPM	SD_Cyclo_TPM	Cyclo_TPM_Z_Score	Avg_Noncyclo_TPM	SD_Noncyclo_TPM	Noncyclo_TPM_Z_Score	NoncycloHaplotypeDifference	CycloFraction	NoncycloFraction	NormalizedCycloFraction	NormalizedNoncycloFraction	NormalizedFractionDifference	Cyclo_TPM_median	Cyclo_TPM_Q1	Cyclo_TPM_Q3	Cyclo_TPM_min	Cyclo_TPM_max	Noncyclo_TPM_median	Noncyclo_TPM_Q1	Noncyclo_TPM_Q3	Noncyclo_TPM_min	Noncyclo_TPM_max	Cyclo Unique associated_gene	Cyclo Total Reads	Cyclo Unique associated_gene >1	Cyclo Unique associated_gene >10	Cyclo Unique associated_gene >100	Cyclo Unique associated_gene >1000	Noncyclo Unique associated_gene	Noncyclo Total Reads	Noncyclo Unique associated_gene >1	Noncyclo Unique associated_gene >10	Noncyclo Unique associated_gene >100	Noncyclo Unique associated_gene >1000	NMD_rank_top_99_5_percentile	Noncyclo_LOE_rank_top_99_5_percentile	Noncyclo_GOE_rank_top_99_5_percentile	Cyclo_GOE_rank_top_99_5_percentile	NMD_rare_steady_state_transcript_rank_top_99_5_percentile	Nonyclo_Allelic_Imbalance_rank_top_99_5_percentile	Cyclo_Allelic_Imbalance_rank_top_99_5_percentile
VTA1	Patient13	1281.0	1283.0	577547.3399458972	514228.4569138276	2218.0	2495.0	435.0	412.0	434.0	444.0	449.0	390.0	13.0	20.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								-8.601579856119164	0.3307068474052995	1.0	1.0	1.0	1.0	1.0		Cyclo_GOE_gene_top_ranked_data.tsv.gz		534575.3244359668	102837.579198112	0.417862962596064																																						
VTA1	Patient14	693.0	1194.0	596899.2248062015	699063.2318501171	1161.0	1708.0	228.0	247.0	218.0	387.0	391.0	416.0	5.0	2.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								-7.697049453712754	0.4657790577735732	1.0	1.0	1.0	1.0	1.0		Cyclo_GOE_gene_top_ranked_data.tsv.gz		534575.3244359668	102837.579198112	0.6060420797165065																																						
VTA1	Patient19	725.0	912.0	589910.4963384866	589147.2868217054	1229.0	1548.0	240.0	256.0	229.0	317.0	292.0	303.0	9.0	11.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								-8.020282644991266	0.4175111150994219	1.0	1.0	1.0	1.0	1.0		Cyclo_GOE_gene_top_ranked_data.tsv.gz		534575.3244359668	102837.579198112	0.538083182568106																																						
VTA1	Patient2	1009.0	937.0	790133.1245105717	863594.470046083	1277.0	1085.0	322.0	327.0	360.0	332.0	300.0	305.0	1.0	1.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								3.454361987239181	2.1310031210535048	1.0	1.0	1.0	1.0	1.0		Cyclo_GOE_gene_top_ranked_data.tsv.gz		534575.3244359668	102837.579198112	2.485062387381604																																						
VTA1	Patient22	754.0	1319.0	617526.6175266175	626305.7929724597	1221.0	2106.0	229.0	272.0	253.0	433.0	446.0	440.0	4.0	8.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								-6.764635034157055	0.6050151478967798	1.0	1.0	1.0	1.0	1.0		Cyclo_GOE_gene_top_ranked_data.tsv.gz		534575.3244359668	102837.579198112	0.8066243268022553																																						
VTA1	Patient31	673.0	1178.0	696687.370600414	634015.0699677072	966.0	1858.0	214.0	234.0	225.0	432.0	371.0	375.0	2.0	6.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								-3.454361987239181	1.0993334109205375	1.0	1.0	1.0	1.0	1.0		Cyclo_GOE_gene_top_ranked_data.tsv.gz		534575.3244359668	102837.579198112	1.576389170462148																																						
VTA1	Patient4	920.0	891.0	592020.592020592	614482.7586206896	1554.0	1450.0	302.0	292.0	326.0	292.0	292.0	307.0	8.0	9.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								-7.92228755661437	0.4321445792230021	1.0	1.0	1.0	1.0	1.0		Cyclo_GOE_gene_top_ranked_data.tsv.gz		534575.3244359668	102837.579198112	0.5586019044065538																																						
VTA1	Patient9	1124.0	909.0	652729.3844367014	608841.259209645	1722.0	1493.0	371.0	388.0	365.0	306.0	300.0	303.0	3.0	10.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								-5.243069476869878	0.8322283211591103	1.0	1.0	1.0	1.0	1.0		Cyclo_GOE_gene_top_ranked_data.tsv.gz		534575.3244359668	102837.579198112	1.1489385584730278																																						
novelGene_SRSF6_AS	Patient18	21.0	12.0	21255.06072874494	8651.766402307137	988.0	1387.0	8.0	6.0	7.0	6.0	3.0	3.0	2.0	7.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817								-1.2985887274157697	0.901358245090724	1.0	1.0	1.0	1.0	1.0		Cyclo_GOE_gene_top_ranked_data.tsv.gz		5568.635320149852	5558.793013243623	2.821912125747936																																						
novelGene_SRSF6_AS	Patient27	21.0	11.0	22900.763358778622	7644.197359277276	917.0	1439.0	8.0	6.0	7.0	4.0	2.0	5.0	1.0	9.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817								1.29858872741577	0.9853687567435716	1.0	1.0	1.0	1.0	1.0		Cyclo_GOE_gene_top_ranked_data.tsv.gz		5568.635320149852	5558.793013243623	3.1179660759692984																																						
novelGene_SRSF6_AS	Patient29	13.0	8.0	12452.107279693486	4308.023694130317	1044.0	1857.0	4.0	7.0	2.0	5.0	0.0	3.0	3.0	16.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817								-10.609326526401707	0.6001851985962733	1.0	1.0	1.0	1.0	1.0		Cyclo_GOE_gene_top_ranked_data.tsv.gz		5568.635320149852	5558.793013243623	1.2383033408770592																																						
DND1_HARS1	Patient14	0.0	0.0	0.0	0.0	1161.0	1708.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient16	5.0	0.0	3584.229390681004	0.0	1395.0	1271.0	1.0	4.0	0.0	0.0	0.0	0.0	16.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient17	6.0	0.0	6153.846153846154	0.0	975.0	1227.0	2.0	2.0	2.0	0.0	0.0	0.0	8.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient18	2.0	0.0	2024.2914979757088	0.0	988.0	1387.0	1.0	1.0	0.0	0.0	0.0	0.0	20.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient21	7.0	0.0	4940.014114326041	0.0	1417.0	1328.0	3.0	2.0	2.0	0.0	0.0	0.0	10.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient22	6.0	0.0	4914.004914004914	0.0	1221.0	2106.0	1.0	1.0	4.0	0.0	0.0	0.0	11.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient24	7.0	0.0	6610.0094428706325	0.0	1059.0	1661.0	2.0	2.0	3.0	0.0	0.0	0.0	7.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient25	4.0	0.0	2915.451895043732	0.0	1372.0	1946.0	2.0	1.0	1.0	0.0	0.0	0.0	18.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient26	8.0	0.0	4733.727810650888	0.0	1690.0	1469.0	4.0	2.0	2.0	0.0	0.0	0.0	12.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient28	15.0	0.0	10183.299389002035	0.0	1473.0	1202.0	5.0	4.0	6.0	0.0	0.0	0.0	4.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient29	9.0	0.0	8620.689655172413	0.0	1044.0	1857.0	2.0	5.0	2.0	0.0	0.0	0.0	5.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient30	12.0	0.0	7237.6357056694815	0.0	1658.0	1808.0	5.0	4.0	3.0	0.0	0.0	0.0	6.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient31	10.0	0.0	10351.966873706004	0.0	966.0	1858.0	2.0	2.0	6.0	0.0	0.0	0.0	3.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient4	8.0	0.0	5148.005148005148	0.0	1554.0	1450.0	3.0	4.0	1.0	0.0	0.0	0.0	9.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
HARS1	Patient12	520.0	462.0	290340.59184812946	230538.92215568863	1791.0	2004.0	168.0	175.0	177.0	154.0	142.0	166.0	21.0	25.0	310319.7674418605	347138.5542168675	317227.10950330645	326306.0749468037								-33.4508575898046	0.7338775078264551	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive	Noncyclo_LOE_gene_top_ranked_data.tsv.gz					326306.0749468037	101959.16673329644	-0.9392696690197716																																			
HARS1	Patient13	548.0	488.0	247069.4319206492	195591.18236472944	2218.0	2495.0	191.0	182.0	175.0	170.0	153.0	165.0	26.0	29.0	310319.7674418605	347138.5542168675	317227.10950330645	326306.0749468037								-29.084127501544607	1.0303027914004772	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive	Noncyclo_LOE_gene_top_ranked_data.tsv.gz					326306.0749468037	101959.16673329644	-1.2820317855676155																																			
HARS1	Patient2	145.0	71.0	113547.37666405638	65437.78801843317	1277.0	1085.0	49.0	47.0	49.0	24.0	28.0	19.0	31.0	31.0	310319.7674418605	347138.5542168675	317227.10950330645	326306.0749468037								28.81518409337381	4.960662468177114	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive	Noncyclo_LOE_gene_top_ranked_data.tsv.gz					326306.0749468037	101959.16673329644	-2.558556481838917																																			
HARS1	Patient7	605.0	431.0	350521.436848204	252785.9237536657	1726.0	1705.0	184.0	216.0	205.0	143.0	155.0	133.0	9.0	24.0	310319.7674418605	347138.5542168675	317227.10950330645	326306.0749468037								-35.897905911450515	0.5677653419718759	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive	Noncyclo_LOE_gene_top_ranked_data.tsv.gz					326306.0749468037	101959.16673329644	-0.7210744609697637																																			
HARS1	Patient8	410.0	257.0	301692.4208977189	217981.3401187447	1359.0	1179.0	143.0	138.0	129.0	74.0	93.0	90.0	18.0	27.0	310319.7674418605	347138.5542168675	317227.10950330645	326306.0749468037								-31.963071397749275	0.8348724021670041	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive	Noncyclo_LOE_gene_top_ranked_data.tsv.gz					326306.0749468037	101959.16673329644	-1.062432523712297																																			
SRSF6	Patient19	74.0	31.0	60211.55410903173	20025.83979328165	1229.0	1548.0	21.0	34.0	19.0	12.0	11.0	8.0	23.0	28.0	126769.62676962678	67276.64155005381	138239.81160383418	108178.14236289564								-33.627616858131056	1.034814554976909	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					108178.14236289564	112904.70241676932	-0.7807673257417934																																			
SRSF6	Patient23	27.0	18.0	40601.503759398496	15530.629853321829	665.0	1159.0	6.0	9.0	12.0	7.0	6.0	5.0	28.0	30.0	126769.62676962678	67276.64155005381	138239.81160383418	108178.14236289564								-27.73952417406284	1.2526196893370576	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					108178.14236289564	112904.70241676932	-0.8205815216409729																																			
SRSF6	Patient27	92.0	45.0	100327.15376226828	31271.716469770672	917.0	1439.0	24.0	31.0	37.0	15.0	12.0	18.0	20.0	23.0	126769.62676962678	67276.64155005381	138239.81160383418	108178.14236289564								-43.95104673940651	0.6529428432029638	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					108178.14236289564	112904.70241676932	-0.6811622921535846																																			
VTA1	Patient11	810.0	640.0	592538.405267008	287511.2309074573	1367.0	2226.0	265.0	274.0	271.0	204.0	227.0	209.0	7.0	31.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								11.253306302897812	4.397225010718253	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					557507.4652786839	103157.38099456528	-2.6173234699071224																																			
VTA1	Patient15	613.0	1275.0	445494.1860465116	495530.5091333074	1376.0	2573.0	206.0	213.0	194.0	421.0	433.0	421.0	27.0	24.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								-15.001579699816787	0.5143721441938011	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					557507.4652786839	103157.38099456528	-0.6008000159352799																																			
VTA1	Patient20	1110.0	862.0	587923.7288135594	495972.3820483314	1888.0	1738.0	354.0	395.0	361.0	278.0	308.0	276.0	10.0	23.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								-15.026142558703684	0.5107395263630039	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					557507.4652786839	103157.38099456528	-0.5965165326715148																																			
VTA1	Patient3	999.0	1000.0	502767.99194765976	495294.7003467063	1987.0	2019.0	344.0	321.0	334.0	328.0	336.0	336.0	21.0	25.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								-14.988462581652929	0.5163120436798556	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					557507.4652786839	103157.38099456528	-0.6030859288222451																																			
VTA1	Patient5	676.0	862.0	423558.8972431078	432513.79829402914	1596.0	1993.0	212.0	225.0	239.0	288.0	276.0	298.0	30.0	30.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								-11.253306302897814	1.0687068345915955	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					557507.4652786839	103157.38099456528	-1.2116793367528391																																			
novelGene_SRSF6_AS	Patient1	0.0	0.0	0.0	0.0	1902.0	1717.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	31.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817								111.28182670200547	5.314824765697149	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					5786.175889951817	4322.93193866539	-1.3384841519707509																																			
novelGene_SRSF6_AS	Patient10	3.0	2.0	2152.080344332855	917.4311926605506	1394.0	2180.0	1.0	0.0	2.0	1.0	1.0	0.0	21.0	29.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817								-119.1778353332762	0.5586566126793577	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					5786.175889951817	4322.93193866539	-1.1262598547397868																																			
novelGene_SRSF6_AS	Patient6	2.0	1.0	1248.4394506866415	583.4305717619603	1602.0	1714.0	1.0	0.0	1.0	0.0	1.0	0.0	25.0	30.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817								-111.28182670200547	0.7216124395531042	1.0	1.0	1.0	1.0	1.0		Noncyclo_LOE_gene_top_ranked_data.tsv.gz					5786.175889951817	4322.93193866539	-1.2035223760187377																																			
	Patient1																																		gene_diversity.tsv.gz																								4.0	1902.0	4.0	3.0	3.0	1.0	3.0	1717.0	3.0	3.0	2.0	0.0							
	Patient10																																		gene_diversity.tsv.gz																								4.0	1394.0	4.0	3.0	3.0	0.0	5.0	2180.0	5.0	4.0	3.0	1.0							
	Patient11																																		gene_diversity.tsv.gz																								4.0	1367.0	4.0	3.0	3.0	0.0	5.0	2226.0	5.0	3.0	3.0	1.0							
	Patient12																																		gene_diversity.tsv.gz																								4.0	1791.0	4.0	3.0	3.0	1.0	5.0	2004.0	5.0	3.0	3.0	1.0							
	Patient13																																		gene_diversity.tsv.gz																								4.0	2218.0	4.0	3.0	3.0	1.0	5.0	2495.0	5.0	4.0	3.0	1.0							
	Patient14																																		gene_diversity.tsv.gz																								4.0	1161.0	4.0	3.0	3.0	0.0	4.0	1708.0	4.0	3.0	2.0	1.0							
	Patient15																																		gene_diversity.tsv.gz																								5.0	1376.0	5.0	3.0	3.0	0.0	5.0	2573.0	4.0	4.0	3.0	1.0							
	Patient16																																		gene_diversity.tsv.gz																								5.0	1395.0	5.0	3.0	2.0	0.0	4.0	1271.0	4.0	3.0	2.0	0.0							
	Patient17																																		gene_diversity.tsv.gz																								5.0	975.0	5.0	3.0	2.0	0.0	4.0	1227.0	4.0	4.0	2.0	0.0							
	Patient18																																		gene_diversity.tsv.gz																								5.0	988.0	5.0	4.0	3.0	0.0	4.0	1387.0	4.0	4.0	2.0	0.0							
	Patient19																																		gene_diversity.tsv.gz																								5.0	1229.0	5.0	3.0	2.0	0.0	5.0	1548.0	4.0	4.0	2.0	0.0							
	Patient2																																		gene_diversity.tsv.gz																								5.0	1277.0	5.0	4.0	2.0	1.0	5.0	1085.0	5.0	3.0	1.0	0.0							
	Patient20																																		gene_diversity.tsv.gz																								5.0	1888.0	4.0	3.0	2.0	1.0	5.0	1738.0	4.0	4.0	2.0	0.0							
	Patient21																																		gene_diversity.tsv.gz																								5.0	1417.0	5.0	3.0	3.0	0.0	4.0	1328.0	4.0	3.0	3.0	0.0							
	Patient22																																		gene_diversity.tsv.gz																								5.0	1221.0	5.0	3.0	2.0	0.0	4.0	2106.0	4.0	3.0	2.0	1.0							
	Patient23																																		gene_diversity.tsv.gz																								5.0	665.0	5.0	3.0	2.0	0.0	5.0	1159.0	4.0	4.0	2.0	0.0							
	Patient24																																		gene_diversity.tsv.gz																								5.0	1059.0	5.0	3.0	2.0	0.0	4.0	1661.0	4.0	4.0	2.0	0.0							
	Patient25																																		gene_diversity.tsv.gz																								5.0	1372.0	5.0	3.0	3.0	0.0	4.0	1946.0	4.0	3.0	3.0	0.0							
	Patient26																																		gene_diversity.tsv.gz																								5.0	1690.0	5.0	4.0	3.0	0.0	4.0	1469.0	4.0	4.0	3.0	0.0							
	Patient27																																		gene_diversity.tsv.gz																								5.0	917.0	5.0	4.0	2.0	0.0	5.0	1439.0	5.0	4.0	2.0	0.0							
	Patient28																																		gene_diversity.tsv.gz																								5.0	1473.0	4.0	4.0	3.0	0.0	4.0	1202.0	4.0	3.0	3.0	0.0							
	Patient29																																		gene_diversity.tsv.gz																								5.0	1044.0	5.0	4.0	2.0	0.0	4.0	1857.0	4.0	3.0	2.0	1.0							
	Patient3																																		gene_diversity.tsv.gz																								5.0	1987.0	4.0	3.0	3.0	0.0	5.0	2019.0	5.0	3.0	3.0	0.0							
	Patient30																																		gene_diversity.tsv.gz																								5.0	1658.0	5.0	5.0	3.0	0.0	4.0	1808.0	4.0	4.0	3.0	1.0							
	Patient31																																		gene_diversity.tsv.gz																								5.0	966.0	5.0	3.0	3.0	0.0	4.0	1858.0	4.0	4.0	3.0	1.0							
	Patient4																																		gene_diversity.tsv.gz																								5.0	1554.0	5.0	3.0	3.0	0.0	4.0	1450.0	4.0	3.0	2.0	0.0							
	Patient5																																		gene_diversity.tsv.gz																								4.0	1596.0	4.0	3.0	3.0	0.0	5.0	1993.0	5.0	3.0	3.0	0.0							
	Patient6																																		gene_diversity.tsv.gz																								4.0	1602.0	4.0	3.0	2.0	0.0	5.0	1714.0	4.0	4.0	2.0	1.0							
	Patient7																																		gene_diversity.tsv.gz																								4.0	1726.0	4.0	3.0	3.0	0.0	5.0	1705.0	5.0	3.0	3.0	0.0							
	Patient8																																		gene_diversity.tsv.gz																								4.0	1359.0	4.0	3.0	3.0	0.0	5.0	1179.0	5.0	3.0	3.0	0.0							
	Patient9																																		gene_diversity.tsv.gz																								5.0	1722.0	4.0	2.0	2.0	1.0	5.0	1493.0	5.0	4.0	2.0	0.0							
DND1_HARS1	Patient1			2628.811777076761	0.0																														sample_gene_rankings_lookup_table.tsv.gz																																				1.0						
HARS1	Patient1			301261.8296529968	374490.39021549217																														sample_gene_rankings_lookup_table.tsv.gz																																						1.0				1.0
SRSF6	Patient1			100420.60988433228	55329.0623179965																														sample_gene_rankings_lookup_table.tsv.gz																																								1.0		
VTA1	Patient1			595688.7486855942	570180.5474665114																														sample_gene_rankings_lookup_table.tsv.gz																																									1.0	
novelGene_SRSF6_AS	Patient1			0.0	0.0																														sample_gene_rankings_lookup_table.tsv.gz																																					1.0					
DND1_HARS1	Patient10			0.0	7798.165137614679																														sample_gene_rankings_lookup_table.tsv.gz																																						1.0			1.0	
HARS1	Patient10			288378.7661406025	257339.4495412844																														sample_gene_rankings_lookup_table.tsv.gz																																										1.0
SRSF6	Patient10			177905.30846484934	158256.88073394497																														sample_gene_rankings_lookup_table.tsv.gz																																										
VTA1	Patient10			531563.8450502153	575688.0733944954																														sample_gene_rankings_lookup_table.tsv.gz																																								1.0		
novelGene_SRSF6_AS	Patient10			2152.080344332855	917.4311926605506																														sample_gene_rankings_lookup_table.tsv.gz																																				1.0	1.0					
DND1_HARS1	Patient11			0.0	2246.1814914645106																														sample_gene_rankings_lookup_table.tsv.gz																																										
HARS1	Patient11			184345.28163862476	193620.8445642408																														sample_gene_rankings_lookup_table.tsv.gz																																										
SRSF6	Patient11			218727.139722019	514375.5615453728																														sample_gene_rankings_lookup_table.tsv.gz																																						1.0	1.0			1.0
VTA1	Patient11			592538.405267008	287511.2309074573																														sample_gene_rankings_lookup_table.tsv.gz																																				1.0	1.0				1.0	
novelGene_SRSF6_AS	Patient11			4389.173372348208	2246.18149146451																														sample_gene_rankings_lookup_table.tsv.gz																																										
DND1_HARS1	Patient12			0.0	4990.0199600798405																														sample_gene_rankings_lookup_table.tsv.gz																																						1.0				
HARS1	Patient12			290340.59184812946	230538.92215568863																														sample_gene_rankings_lookup_table.tsv.gz																																					1.0				1.0	
SRSF6	Patient12			124511.44611948633	173652.69461077845																														sample_gene_rankings_lookup_table.tsv.gz																																										
VTA1	Patient12			584031.2674483529	588822.3552894212																														sample_gene_rankings_lookup_table.tsv.gz																																										
novelGene_SRSF6_AS	Patient12			1116.6945840312674	1996.007984031936																														sample_gene_rankings_lookup_table.tsv.gz																																										
DND1_HARS1	Patient13			0.0	10020.04008016032																														sample_gene_rankings_lookup_table.tsv.gz																																						1.0				
HARS1	Patient13			247069.4319206492	195591.18236472944																														sample_gene_rankings_lookup_table.tsv.gz																																				1.0	1.0					
SRSF6	Patient13			174481.51487826873	278957.9158316633																														sample_gene_rankings_lookup_table.tsv.gz																																										
VTA1	Patient13			577547.3399458972	514228.4569138276																														sample_gene_rankings_lookup_table.tsv.gz																																							1.0		1.0	
novelGene_SRSF6_AS	Patient13			901.7132551848512	1202.4048096192384																														sample_gene_rankings_lookup_table.tsv.gz																																										
DND1_HARS1	Patient14			0.0	0.0																														sample_gene_rankings_lookup_table.tsv.gz																																					1.0					
HARS1	Patient14			291128.3376399655	271662.7634660422																														sample_gene_rankings_lookup_table.tsv.gz																																										
SRSF6	Patient14			104220.49956933675	25761.124121779856																														sample_gene_rankings_lookup_table.tsv.gz																																				1.0						
VTA1	Patient14			596899.2248062015	699063.2318501171																														sample_gene_rankings_lookup_table.tsv.gz																																							1.0		1.0	1.0
novelGene_SRSF6_AS	Patient14			7751.937984496124	3512.88056206089																														sample_gene_rankings_lookup_table.tsv.gz																																										
DND1_HARS1	Patient15			4360.46511627907	388.651379712398																														sample_gene_rankings_lookup_table.tsv.gz																																										
HARS1	Patient15			310319.7674418605	383987.5631558492																														sample_gene_rankings_lookup_table.tsv.gz																																										
SRSF6	Patient15			235465.1162790697	114263.505635445																														sample_gene_rankings_lookup_table.tsv.gz																																				1.0		1.0		1.0		
